kf,Dehnung
299.582978778104,0
308.687368407898,0.001001001001001
312.96680093056,0.002002002002002
316.322289186807,0.003003003003003
319.182397693038,0.004004004004004
321.718324153965,0.005005005005005
324.019749574458,0.00600600600600601
326.140835105677,0.00700700700700701
328.117354081156,0.00800800800800801
329.974446240697,0.00900900900900901
331.730603654347,0.01001001001001
333.39991403847,0.011011011011011
334.993412499433,0.012012012012012
336.519940736784,0.013013013013013
337.986717184425,0.014014014014014
339.399728987718,0.015015015015015
340.764009622176,0.016016016016016
342.083840556565,0.017017017017017
343.362900971851,0.018018018018018
344.604381047916,0.019019019019019
345.811069127316,0.02002002002002
346.98541977998,0.021021021021021
348.129607660654,0.022022022022022
349.245570633223,0.023023023023023
350.335044672851,0.024024024024024
351.399592389662,0.025025025025025
352.44062654724,0.026026026026026
353.459429612297,0.027027027027027
354.457170126956,0.028028028028028
355.434916514709,0.029029029029029
356.393648796661,0.03003003003003
357.33426859325,0.031031031031031
358.257607709385,0.032032032032032
359.164435541496,0.033033033033033
360.055465498853,0.034034034034034
360.931360595384,0.035035035035035
361.79273833972,0.036036036036036
362.640175028518,0.037037037037037
363.474209530009,0.038038038038038
364.295346630078,0.039039039039039
365.104060001348,0.04004004004004
365.900794846084,0.041041041041041
366.685970255806,0.042042042042042
367.459981323991,0.043043043043043
368.22320104282,0.044044044044044
368.97598201044,0.045045045045045
369.718657971459,0.046046046046046
370.451545210207,0.047047047047047
371.174943813686,0.048048048048048
371.889138818829,0.049049049049049
372.594401256822,0.0500500500500501
373.290989105584,0.0510510510510511
373.97914816012,0.0520520520520521
374.659112829279,0.0530530530530531
375.331106866397,0.0540540540540541
375.995344040431,0.0550550550550551
376.652028753435,0.0560560560560561
377.301356609532,0.0570570570570571
377.943514939983,0.0580580580580581
378.578683288439,0.0590590590590591
379.207033860009,0.0600600600600601
379.828731937411,0.0610610610610611
380.443936267105,0.0620620620620621
381.052799418032,0.0630630630630631
381.655468115301,0.0640640640640641
382.252083550936,0.0650650650650651
382.842781673589,0.0660660660660661
383.42769345894,0.0670670670670671
384.006945162337,0.0680680680680681
384.580658555096,0.0690690690690691
385.148951145719,0.0700700700700701
385.711936387215,0.0710710710710711
386.269723871568,0.0720720720720721
386.822419512318,0.0730730730730731
387.370125716139,0.0740740740740741
387.912941544206,0.0750750750750751
388.450962864095,0.0760760760760761
388.984282492894,0.0770770770770771
389.512990332122,0.0780780780780781
390.037173495039,0.0790790790790791
390.556916426867,0.0800800800800801
391.072301018391,0.0810810810810811
391.583406713384,0.0820820820820821
392.090310610277,0.0830830830830831
392.593087558419,0.0840840840840841
393.091810249308,0.0850850850850851
393.58654930309,0.0860860860860861
394.077373350625,0.0870870870870871
394.564349111414,0.0880880880880881
395.047541467609,0.0890890890890891
395.52701353438,0.0900900900900901
396.002826726822,0.0910910910910911
396.475040823642,0.0920920920920921
396.943714027782,0.0930930930930931
397.408903024181,0.0940940940940941
397.870663034831,0.0950950950950951
398.329047871274,0.0960960960960961
398.784109984699,0.0970970970970971
399.23590051376,0.0980980980980981
399.684469330246,0.0990990990990991
400.129865082719,0.1001001001001
400.572135238229,0.101101101101101
401.011326122215,0.102102102102102
401.447482956676,0.103103103103103
401.880649896714,0.104104104104104
402.310870065529,0.105105105105105
402.738185587945,0.106106106106106
403.162637622541,0.107107107107107
403.584266392464,0.108108108108108
404.003111214979,0.109109109109109
404.419210529832,0.11011011011011
404.832601926469,0.111111111111111
405.243322170182,0.112112112112112
405.651407227221,0.113113113113113
406.056892288929,0.114114114114114
406.459811794945,0.115115115115115
406.860199455519,0.116116116116116
407.258088272973,0.117117117117117
407.653510562364,0.118118118118118
408.046497971364,0.119119119119119
408.437081499414,0.12012012012012
408.825291516168,0.121121121121121
409.211157779269,0.122122122122122
409.594709451479,0.123123123123123
409.975975117199,0.124124124124124
410.354982798399,0.125125125125125
410.731759969991,0.126126126126126
411.106333574656,0.127127127127127
411.478730037166,0.128128128128128
411.848975278204,0.129129129129129
412.217094727719,0.13013013013013
412.583113337824,0.131131131131131
412.947055595259,0.132132132132132
413.308945533444,0.133133133133133
413.668806744124,0.134134134134134
414.026662388638,0.135135135135135
414.382535208816,0.136136136136136
414.736447537523,0.137137137137137
415.088421308866,0.138138138138138
415.438478068073,0.139139139139139
415.786638981058,0.14014014014014
416.132924843689,0.141141141141141
416.477356090756,0.142142142142142
416.819952804677,0.143143143143143
417.160734723917,0.144144144144144
417.499721251164,0.145145145145145
417.836931461248,0.146146146146146
418.172384108821,0.147147147147147
418.506097635816,0.148148148148148
418.838090178669,0.149149149149149
419.168379575336,0.15015015015015
419.496983372108,0.151151151151151
419.823918830214,0.152152152152152
420.149202932244,0.153153153153153
420.472852388382,0.154154154154154
420.794883642459,0.155155155155155
421.115312877837,0.156156156156156
421.434156023126,0.157157157157157
421.75142875774,0.158158158158158
422.067146517293,0.159159159159159
422.381324498855,0.16016016016016
422.693977666055,0.161161161161161
423.005120754049,0.162162162162162
423.314768274348,0.163163163163163
423.622934519518,0.164164164164164
423.929633567756,0.165165165165165
424.234879287339,0.166166166166166
424.538685340958,0.167167167167167
424.841065189934,0.168168168168168
425.142032098327,0.169169169169169
425.441599136938,0.17017017017017
425.7397791872,0.171171171171171
426.03658494498,0.172172172172172
426.332028924271,0.173173173173173
426.626123460803,0.174174174174174
426.918880715549,0.175175175175175
427.210312678151,0.176176176176176
427.50043117026,0.177177177177177
427.789247848789,0.178178178178178
428.076774209087,0.179179179179179
428.363021588034,0.18018018018018
428.648001167064,0.181181181181181
428.931723975105,0.182182182182182
429.214200891461,0.183183183183183
429.495442648612,0.184184184184184
429.775459834955,0.185185185185185
430.054262897471,0.186186186186186
430.331862144344,0.187187187187187
430.608267747498,0.188188188188188
430.883489745093,0.189189189189189
431.157538043947,0.19019019019019
431.430422421916,0.191191191191191
431.702152530208,0.192192192192192
431.972737895649,0.193193193193193
432.242187922894,0.194194194194194
